N	Unused	Total	%Cov	%Cov(50)	%Cov(95)	Accession	Name	Species	Peptides(95%)			Biological Processes	Molecular Function	PANTHER ID
805	0.95	0.95	11.8900001049042	3.52399982511997	3.52399982511997	RRRRRsp|Q92520|FAM3C_HUMAN	REVERSED Protein FAM3C OS=Homo sapiens GN=FAM3C PE=1 SV=1	HUMAN	1					
805	0	0.95	5.29799982905388	5.29799982905388	5.29799982905388	RRRRRtr|C9JMN4|C9JMN4_HUMAN	REVERSED Protein FAM3C (Fragment) OS=Homo sapiens GN=FAM3C PE=1 SV=1	HUMAN	1					
805	0	0.95	53.329998254776	53.329998254776	53.329998254776	ENST00000557471_1	[3 - 47] cdna:putative chromosome:GRCh37:14:96968778:96998585:1 gene:ENSG00000090060 gene_biotype:protein_coding transcript_biotype:protein_coding	1	1					
806	0.95	0.95	6.2890000641346	6.2890000641346	6.2890000641346	pavi_c_4_716	Propionibacterium avidum ATCC 25577 [208908 - 209384] hypothetical protein	c_4_716	1					
807	0.95	0.95	1.79999992251396	1.79999992251396	1.79999992251396	aot848_c_14_53	Actinomyces sp. oral taxon 848 F0332 [13532 - 15031] sodium/proline symporter	c_14_53	1					
808	0.95	0.95	46.6699987649918	46.6699987649918	46.6699987649918	ENST00000404462_34	[1330 - 1419] cdna:pseudogene chromosome:GRCh37:6:38730681:38732470:1 gene:ENSG00000219273 gene_biotype:pseudogene transcript_biotype:processed_pseudogene	34	1					
809	0.94	0.94	2.99600008875132	0.50989999435842	0.50989999435842	vpara_c_1_22918	Variovorax paradoxus S110 [3723976 - 3719270] serine/threonine protein kinase	c_1_22918	1					
810	0.94	0.94	22.3499998450279	10.6100000441074	10.6100000441074	mtub_c_1_14236	Mycobacterium tuberculosis CDC1551 [3828729 - 3829520] hypothetical protein	c_1_14236	1					
811	0.94	0.94	16.0999998450279	10.1700000464916	10.1700000464916	cval_c_23_180	Cardiobacterium valvarum F0432 [9088 - 8735] hypothetical protein	c_23_180	1					
812	0.94	0.94	24.3900001049042	15.8500000834465	15.8500000834465	mot186_c_2_1978	Microbacterium sp. oral taxon 186 F0373 [634507 - 634752]  ORF	c_2_1978	1					
813	0.94	0.94	8.9599996805191	6.64699971675873	6.64699971675873	bot274_c_6_87	Bacteroidetes bacterium oral taxon 274 F0058 [41179 - 42216] UDP-3-O- glucosamine N-acyltransferases[Bacteroidetes oral taxon 274 str. F0058	c_6_87	1					
814	0.94	0.94	45.3500002622604	17.4400001764297	17.4400001764297	RRRRRENST00000329421_4	REVERSED [126 - 383] cdna:known chromosome:GRCh37:1:32799433:32801980:-1 gene:ENSG00000175130 gene_biotype:protein_coding transcript_biotype:protein_coding	4	1					
815	0.94	0.94	45.100000500679	45.100000500679	45.100000500679	nelo_c_7_579	Neisseria elongata ATCC 29315 [21223 - 21071] hypothetical protein	c_7_579	1					
816	0.94	0.94	18.639999628067	18.639999628067	18.639999628067	ENST00000406875_90	[5810 - 5986] cdna:known chromosome:GRCh37:7:139246316:139477517:-1 gene:ENSG00000064393 gene_biotype:protein_coding transcript_biotype:protein_coding	90	1					
817	0.93	0.94	14.4899994134903	5.31399995088577	5.31399995088577	acar_c_2_2000	Actinomyces cardiffensis F0333 [6793 - 6173] (REVERSE SENSE) ORF	c_2_2000	1					
818	0.93	0.94	73.3299970626831	73.3299970626831	73.3299970626831	ENST00000301067_116	[9243 - 9287] cdna:known chromosome:GRCh37:12:49412758:49449107:-1 gene:ENSG00000167548 gene_biotype:protein_coding transcript_biotype:protein_coding	116	1					
819	0.93	0.93	52.6300013065338	7.01799988746643	7.01799988746643	pflu_c_1_34920	Pseudomonas fluorescens Pf0-1 [1850706 - 1850365] hypothetical protein	c_1_34920	1					
820	0.93	0.93	15.4899999499321	5.63400015234947	5.63400015234947	atum_c_1_2612	Agrobacterium tumefaciens str. C58, ATCC 33970 [758077 - 758502] hypothetical protein	c_1_2612	1					
821	0.93	0.93	8.03600028157234	8.03600028157234	8.03600028157234	bani_c_2_965	Bifidobacterium animalis subsp. lactis HN019 [290236 - 290571]  ORF	c_2_965	1					
822	0.92	1.39	14.6099999547005	12.3599998652935	12.3599998652935	sp|Q15365|PCBP1_HUMAN	Poly(rC)-binding protein 1 OS=Homo sapiens GN=PCBP1 PE=1 SV=2	HUMAN	4					
822	0	1.39	14.020000398159	11.8600003421307	11.8600003421307	ENST00000303577_19	[247 - 1359] cdna:known chromosome:GRCh37:2:70314585:70316332:1 gene:ENSG00000169564 gene_biotype:protein_coding transcript_biotype:protein_coding	19	4					
823	0.92	0.93	55.7399988174438	21.3100001215935	21.3100001215935	ENST00000601528_5	[180 - 362] cdna:known chromosome:GRCh37:19:17737097:17739146:-1 gene:ENSG00000130477 gene_biotype:protein_coding transcript_biotype:retained_intron	5	1					
824	0.92	0.93	18.0000007152557	18.0000007152557	18.0000007152557	aot848_c_1_2605	Actinomyces sp. oral taxon 848 F0332 [541644 - 541495] hypothetical protein	c_1_2605	1					
825	0.92	0.93	29.4099986553192	29.4099986553192	29.4099986553192	ENST00000574911_12	[432 - 533] cdna:known chromosome:GRCh37:17:3714817:3728315:-1 gene:ENSG00000074356 gene_biotype:protein_coding transcript_biotype:nonsense_mediated_decay	12	1					
826	0.92	0.92	6.56599998474121	1.85199994593859	1.85199994593859	swar_c_1_1171	Staphylococcus warneri L37603 [132760 - 130979] excinuclease ABC subunit C	c_1_1171	1					
827	0.92	0.92	7.32799991965294	2.15499997138977	2.15499997138977	pflu_c_1_27768	Pseudomonas fluorescens Pf0-1 [4047793 - 4046402] precorrin-2 dehydrogenase	c_1_27768	1					
828	0.92	0.92	20.2000007033348	9.09100025892258	9.09100025892258	ypes1054_c_1_579	Yersinia pestis Antiqua JGI [267066 - 267362]  ORF	c_1_579	1					
829	0.92	0.92	12.4200001358986	5.88200017809868	5.88200017809868	aot170_c_2_1307	Actinomyces sp. oral taxon 170 F0386 [121799 - 121341] hypothetical protein	c_2_1307	1					
830	0.91	0.92	17.4700006842613	4.36699986457825	4.36699986457825	tsoc_c_5_1049	Treponema socranskii subsp. paredis ATCC 35535 [83488 - 82802] (REVERSE SENSE) ORF	c_5_1049	1					
831	0.91	0.92	11.0799998044968	7.48500004410744	0	sp|P40925|MDHC_HUMAN	Malate dehydrogenase, cytoplasmic OS=Homo sapiens GN=MDH1 PE=1 SV=4	HUMAN	0					
831	0	0.92	10.5099998414516	7.10199996829033	0	sp|P40925-3|MDHC_HUMAN	Isoform 3 of Malate dehydrogenase, cytoplasmic OS=Homo sapiens GN=MDH1	HUMAN	0					
831	0	0.92	10.3900000452995	7.02200010418892	0	ENST00000539945_20	[84 - 1151] cdna:known chromosome:GRCh37:2:63816367:63834307:1 gene:ENSG00000014641 gene_biotype:protein_coding transcript_biotype:protein_coding	20	0					
832	0.91	0.92	7.48500004410744	3.2930001616478	3.2930001616478	smue_c_6_85	Simonsiella muelleri ATCC 29453 [31108 - 32109]  ORF	c_6_85	1					
833	0.91	0.91	11.7200002074242	1.19599997997284	1.19599997997284	tr|H0Y8E6|H0Y8E6_HUMAN	DNA replication licensing factor MCM2 (Fragment) OS=Homo sapiens GN=MCM2 PE=1 SV=1	HUMAN	1					
833	0	0.91	9.4030000269413	1.1060000397265	1.1060000397265	sp|P49736|MCM2_HUMAN	DNA replication licensing factor MCM2 OS=Homo sapiens GN=MCM2 PE=1 SV=4	HUMAN	1					
834	0.91	0.91	39.6200001239777	34.909999370575	34.909999370575	sp|Q9GZP8|IMUP_HUMAN	Immortalization up-regulated protein OS=Homo sapiens GN=IMUP PE=1 SV=1	HUMAN	2					
834	0	0.91	49.4100004434586	43.529999256134	43.529999256134	sp|Q9GZP8-2|IMUP_HUMAN	Isoform 2 of Immortalization up-regulated protein OS=Homo sapiens GN=IMUP	HUMAN	2					
834	0	0.89	22.2200006246567	6.5360002219677	6.5360002219677	tr|K7EQZ3|K7EQZ3_HUMAN	Uncharacterized protein (Fragment) OS=Homo sapiens PE=4 SV=1	HUMAN	1					
834	0	0.89	20.8599999547005	6.13499991595745	6.13499991595745	tr|K7EKZ2|K7EKZ2_HUMAN	Uncharacterized protein (Fragment) OS=Homo sapiens PE=4 SV=2	HUMAN	1					
834	0	0.89	19.820000231266	9.00899991393089	9.00899991393089	ENST00000591852_2	[3 - 335] cdna:known chromosome:GRCh37:19:38794913:38795646:1 gene:ENSG00000167644 gene_biotype:protein_coding transcript_biotype:retained_intron	2	1					
835	0.91	0.91	6.51800036430359	3.16600017249584	1.67599990963936	sp|O75131|CPNE3_HUMAN	Copine-3 OS=Homo sapiens GN=CPNE3 PE=1 SV=1	HUMAN	1					
836	0.91	0.91	11.3600000739098	5.86099997162819	5.86099997162819	aori_c_38_70	Actinomyces oris K20 [8881 - 7244] (REVERSE SENSE) ORF	c_38_70	1					
837	0.91	0.91	7.74400010704994	3.03000006824732	3.03000006824732	lpla_c_2_497	Lactobacillus plantarum subsp. plantarum ATCC 14917 [315999 - 316889] cobalt transporter ATP-binding subunit	c_2_497	1					
838	0.91	0.91	7.08699971437454	7.08699971437454	7.08699971437454	paer_c_1_33512	Pseudomonas aeruginosa LESB58 [2141995 - 2141615] hypothetical protein	c_1_33512	1					
839	0.91	0.91	24.5299994945526	24.5299994945526	24.5299994945526	lpar_c_104_6	Lactobacillus parafarraginis F0439 [1036 - 878] hypothetical protein	c_104_6	1					
840	0.9	0.91	64.0399992465973	8.98900032043457	8.98900032043457	oant1457_c_2_7565	Ochrobactrum anthropi ATCC 49188 [1621111 - 1620845] (REVERSE SENSE)  ORF	c_2_7565	1					
841	0.9	0.9	43.41000020504	15.5000001192093	15.5000001192093	sp|P07108-4|ACBP_HUMAN	Isoform 4 of Acyl-CoA-binding protein OS=Homo sapiens GN=DBI	HUMAN	1					
841	0	0.9	35.139998793602	13.510000705719	13.510000705719	sp|P07108-5|ACBP_HUMAN	Isoform 5 of Acyl-CoA-binding protein OS=Homo sapiens GN=DBI	HUMAN	1					
841	0	0.9	32.9100012779236	12.6599997282028	12.6599997282028	ENST00000542275_7	[55 - 528] cdna:known chromosome:GRCh37:2:120124829:120130116:1 gene:ENSG00000155368 gene_biotype:protein_coding transcript_biotype:protein_coding	7	1					
841	0	0.88	41.3800001144409	22.9900002479553	22.9900002479553	sp|P07108|ACBP_HUMAN	Acyl-CoA-binding protein OS=Homo sapiens GN=DBI PE=1 SV=2	HUMAN	1					
841	0	0.88	40.9099996089935	22.7300003170967	22.7300003170967	sp|P07108-3|ACBP_HUMAN	Isoform 3 of Acyl-CoA-binding protein OS=Homo sapiens GN=DBI	HUMAN	1					
841	0	0.88	34.6199989318848	19.2300006747246	19.2300006747246	sp|P07108-2|ACBP_HUMAN	Isoform 2 of Acyl-CoA-binding protein OS=Homo sapiens GN=DBI	HUMAN	1					
842	0.9	0.9	4.86599989235401	1.51000004261732	1.51000004261732	toti_c_31_18	Turicella otitidis ATCC 51513 [6516 - 8303]  ORF	c_31_18	1					
843	0.9	0.9	18.6599999666214	8.20899978280067	8.20899978280067	synsp_sgp_c_1_11993	Synergistetes sp. SGP1 [1121389 - 1120988] (REVERSE SENSE)  ORF	sgp_c_1_11993	1					
844	0.9	0.9	3.87599989771843	2.06700004637241	2.06700004637241	saga_c_1_3558	Streptococcus agalactiae NEM316 [1501512 - 1500352] Methyltransferase	c_1_3558	1					
845	0.9	0.9	14.7100001573563	4.41199988126755	4.41199988126755	rcap_c_1_8007	Rhodobacter capsulatus SB 1003 [2568268 - 2568879] hypothetical protein	c_1_8007	1					
846	0.9	0.9	15.3799995779991	8.54699984192848	8.54699984192848	axyl_c_1_22023	Achromobacter xylosoxidans A8 [6623865 - 6624215] hypothetical protein	c_1_22023	1					
847	0.9	0.9	8.66099968552589	8.66099968552589	8.66099968552589	vpara_c_1_25717	Variovorax paradoxus S110 [2790037 - 2789657] hypothetical protein	c_1_25717	1					
848	0.9	0.9	52.3800015449524	52.3800015449524	52.3800015449524	ENST00000249636_2	[36 - 98] cdna:known chromosome:GRCh37:15:68346517:68480402:1 gene:ENSG00000033800 gene_biotype:protein_coding transcript_biotype:protein_coding	2	1					
849	0.89	0.89	20.7900002598763	1.62599999457598	1.62599999457598	vpara_c_1_19031	Variovorax paradoxus S110 [4995681 - 4993099] LigA	c_1_19031	1					
850	0.89	0.89	41.2999987602234	11.4100001752377	0	sp|P61224|RAP1B_HUMAN	Ras-related protein Rap-1b OS=Homo sapiens GN=RAP1B PE=1 SV=1	HUMAN	0					
850	0	0.89	46.0599988698959	12.729999423027	0	sp|P61224-3|RAP1B_HUMAN	Isoform 3 of Ras-related protein Rap-1b OS=Homo sapiens GN=RAP1B	HUMAN	0					
850	0	0.89	44.9699997901917	12.4300003051758	0	ENST00000540209_13	[134 - 640] cdna:novel chromosome:GRCh37:12:69004705:69053650:1 gene:ENSG00000127314 gene_biotype:protein_coding transcript_biotype:protein_coding	13	0					
850	0	0.89	28.4900009632111	11.7299996316433	0	tr|F5H7Y6|F5H7Y6_HUMAN	Ras-related protein Rap-1b OS=Homo sapiens GN=RAP1B PE=4 SV=1	HUMAN	0					
850	0	0.89	32.480001449585	13.3799999952316	0	tr|E7ESV4|E7ESV4_HUMAN	Ras-related protein Rap-1b (Fragment) OS=Homo sapiens GN=RAP1B PE=4 SV=1	HUMAN	0					
850	0	0.89	50.3600001335144	15.3300002217293	0	sp|P61224-2|RAP1B_HUMAN	Isoform 2 of Ras-related protein Rap-1b OS=Homo sapiens GN=RAP1B	HUMAN	0					
850	0	0.89	27.8699994087219	11.4799998700619	0	ENST00000541216_10	[34 - 582] cdna:putative chromosome:GRCh37:12:69004805:69050417:1 gene:ENSG00000127314 gene_biotype:protein_coding transcript_biotype:protein_coding	10	0					
850	0	0.89	25.900000333786	15.1099994778633	0	tr|F5GX62|F5GX62_HUMAN	Ras-related protein Rap-1b (Fragment) OS=Homo sapiens GN=RAP1B PE=4 SV=1	HUMAN	0					
850	0	0.89	19.5700004696846	11.4100001752377	0	sp|P62834|RAP1A_HUMAN	Ras-related protein Rap-1A OS=Homo sapiens GN=RAP1A PE=1 SV=1	HUMAN	0					
850	0	0.89	22.9499995708466	17.2099992632866	0	tr|F5H6R7|F5H6R7_HUMAN	Ras-related protein Rap-1b (Fragment) OS=Homo sapiens GN=RAP1B PE=4 SV=1	HUMAN	0					
850	0	0.89	27.7200013399124	20.7900002598763	0	tr|F5H500|F5H500_HUMAN	Ras-related protein Rap-1b (Fragment) OS=Homo sapiens GN=RAP1B PE=4 SV=1	HUMAN	0					
850	0	0.89	30.1099985837936	22.579999268055	0	tr|F5H491|F5H491_HUMAN	Ras-related protein Rap-1b (Fragment) OS=Homo sapiens GN=RAP1B PE=4 SV=1	HUMAN	0					
850	0	0.89	28.5699993371964	21.4300006628037	0	tr|F5H0B7|F5H0B7_HUMAN	Ras-related protein Rap-1b (Fragment) OS=Homo sapiens GN=RAP1B PE=4 SV=1	HUMAN	0					
850	0	0.89	33.3299994468689	25	0	tr|F5H077|F5H077_HUMAN	Ras-related protein Rap-1b (Fragment) OS=Homo sapiens GN=RAP1B PE=4 SV=2	HUMAN	0					
850	0	0.89	22.0500007271767	16.5399998426437	0	tr|F5H004|F5H004_HUMAN	Ras-related protein Rap-1b (Fragment) OS=Homo sapiens GN=RAP1B PE=4 SV=1	HUMAN	0					
850	0	0.89	20.5899998545647	15.4400005936623	0	tr|F5GYB5|F5GYB5_HUMAN	Ras-related protein Rap-1b OS=Homo sapiens GN=RAP1B PE=4 SV=1	HUMAN	0					
850	0	0.89	32.1799993515015	24.1400003433228	0	tr|F5GWU8|F5GWU8_HUMAN	Ras-related protein Rap-1b (Fragment) OS=Homo sapiens GN=RAP1B PE=4 SV=1	HUMAN	0					
850	0	0.89	43.75	43.75	0	tr|F5H4H0|F5H4H0_HUMAN	Ras-related protein Rap-1b (Fragment) OS=Homo sapiens GN=RAP1B PE=4 SV=1	HUMAN	0					
850	0	0.89	39.6200001239777	39.6200001239777	0	tr|F5GYH7|F5GYH7_HUMAN	Ras-related protein Rap-1b (Fragment) OS=Homo sapiens GN=RAP1B PE=4 SV=1	HUMAN	0					
851	0.89	0.89	21.4300006628037	4.59199994802475	4.59199994802475	mlot_c_1_21803	Mesorhizobium loti MAFF303099 [5916324 - 5916911] hypothetical protein	c_1_21803	1					
852	0.89	0.89	23.4400004148483	3.125	3.125	daci_c_1_22645	Delftia acidovorans SPH-1 ATCC15668 [6470711 - 6471670] hypothetical protein	c_1_22645	1					
853	0.89	0.89	2.49300003051758	1.06800002977252	1.06800002977252	paer_c_1_16491	Pseudomonas aeruginosa LESB58 [5417609 - 5421820] Large exoprotein	c_1_16491	1					
854	0.89	0.89	10.9399996697903	2.73599997162819	2.73599997162819	fnuc_c_1_3006	Fusobacterium nucleatum subsp. nucleatum ATCC 25586 [1170706 - 1169720] MORN repeat protein	c_1_3006	1					
854	0	0.89	2.71099992096424	2.71099992096424	2.71099992096424	fper_c_5_74	Fusobacterium periodonticum ATCC 33693 [78277 - 79272] MORN repeat variant	c_5_74	1					
855	0.89	0.89	2.04099994152784	0.874600000679493	0.874600000679493	chom_c_24_88	Cardiobacterium hominis ATCC 15826 [25524 - 28610] Omp1B	c_24_88	1					
856	0.88	0.89	3.30899991095066	3.30899991095066	3.30899991095066	sspu_c_23_208	Selenomonas sputigena ATCC 35185 [3608 - 2793] Heptaprenyl diphosphate synthase component I	c_23_208	1					
857	0.88	0.88	16.0899996757507	2.17400006949902	2.17400006949902	paer_c_1_35097	Pseudomonas aeruginosa LESB58 [1625803 - 1624424] hypothetical protein	c_1_35097	1					
858	0.88	0.88	55.1699995994568	8.62099975347519	8.62099975347519	abro_c_4_2955	Afipia broomeae ATCC 49717 [476759 - 476238] (REVERSE SENSE) ORF	c_4_2955	1					
859	0.88	0.88	4.61999997496605	1.19200004264712	1.19200004264712	aact_c_1_7883	Aggregatibacter actinomycetemcomitans HK1651 [361526 - 359514] ATP-dependent DNA helicase Rep	c_1_7883	1					
860	0.88	0.88	10.1300001144409	5.48500008881092	5.48500008881092	ajoh_c_114_5	Actinomyces johnsonii F0330 [483 - 1193] hypothetical protein	c_114_5	1					
861	0.88	0.88	7.08300024271011	3.125	3.125	NCBIACEB_c_18_155	Corynebacterium matruchotii ATCC 33806 [46552 - 47991] cobyric acid synthase CobQ	c_18_155	1					
862	0.88	0.88	11.540000140667	11.540000140667	11.540000140667	aot848_c_7_355	Actinomyces sp. oral taxon 848 F0332 [52403 - 52170] hypothetical protein	c_7_355	1					
863	0.88	0.88	44.4400012493134	44.4400012493134	44.4400012493134	ENST00000412342_12	[624 - 677] cdna:known chromosome:GRCh37:X:71684518:71792620:-1 gene:ENSG00000147099 gene_biotype:protein_coding transcript_biotype:nonsense_mediated_decay	12	1					
864	0.87	0.88	14.0400007367134	14.0400007367134	14.0400007367134	smal_c_1_12483	Stenotrophomonas maltophilia R551-3 [3468063 - 3468233] hypothetical protein	c_1_12483	1					
865	0.87	0.87	12.9600003361702	3.3220000565052	3.3220000565052	vpara_c_2_1046	Variovorax paradoxus S110 [327700 - 328602] hypothetical protein	c_2_1046	1					
866	0.87	0.87	6.47199973464012	2.08800006657839	2.08800006657839	toti_c_7_198	Turicella otitidis ATCC 51513 [53185 - 51749] (REVERSE SENSE) ORF	c_7_198	1					
867	0.87	0.87	5.45100010931492	1.69200003147125	1.69200003147125	ppse_c_19_39	Pseudomonas pseudoalcaligenes KF707 [11906 - 13501]  ORF	c_19_39	1					
868	0.87	0.87	32.1999996900558	16.949999332428	16.949999332428	sot149_c_32_59	Selenomonas sp. oral taxon 149 str. 67H29BP [14634 - 14810] hypothetical protein	c_32_59	1					
869	0.87	0.87	19.2300006747246	7.05099999904633	7.05099999904633	nbac_c_34_31	Neisseria bacilliformis ATCC BAA-1200 [7432 - 7899] hypothetical protein	c_34_31	1					
870	0.87	0.87	42.8600013256073	30.1600009202957	30.1600009202957	bbre2426_c_1_8687	Bifidobacterium breve UCC2003 [2263581 - 2263393] (REVERSE SENSE)  ORF	c_1_8687	1					
871	0.87	0.87	3.87299992144108	3.87299992144108	3.87299992144108	ssob_c_39_21	Streptococcus sobrinus TCI-107 [13092 - 12241] ABC transporter, ATP-binding protein	c_39_21	1					
872	0.86	0.87	16.2300005555153	6.49399980902672	6.49399980902672	chom_c_8_255	Cardiobacterium hominis ATCC 15826 [33885 - 33424] hypothetical protein	c_8_255	1					
873	0.86	0.87	3.24699990451336	3.24699990451336	3.24699990451336	sked_c_1_5819	Sanguibacter keddieii DSM 10542 [2115122 - 2116045] LmbE-like protein	c_1_5819	1					
874	0.86	0.86	7.15100020170212	0.709199998527765	0.709199998527765	tr|G5E9E7|G5E9E7_HUMAN	Tight junction protein 1 (Zona occludens 1), isoform CRA_e OS=Homo sapiens GN=TJP1 PE=1 SV=1	HUMAN	1					
874	0	0.86	6.84399977326393	0.678700022399426	0.678700022399426	tr|G3V1L9|G3V1L9_HUMAN	Tight junction protein 1 (Zona occludens 1), isoform CRA_a OS=Homo sapiens GN=TJP1 PE=1 SV=1	HUMAN	1					
874	0	0.86	6.92199990153313	0.686499988660216	0.686499988660216	sp|Q07157|ZO1_HUMAN	Tight junction protein ZO-1 OS=Homo sapiens GN=TJP1 PE=1 SV=3	HUMAN	1					
874	0	0.86	7.25400000810623	0.71939998306334	0.71939998306334	sp|Q07157-2|ZO1_HUMAN	Isoform Short of Tight junction protein ZO-1 OS=Homo sapiens GN=TJP1	HUMAN	1					
874	0	0.86	7.12999999523163	0.707100005820394	0.707100005820394	ENST00000400011_80	[228 - 5318] cdna:novel chromosome:GRCh37:15:29992356:30113751:-1 gene:ENSG00000104067 gene_biotype:protein_coding transcript_biotype:protein_coding	80	1					
874	0	0.86	6.83199986815453	0.677599990740418	0.677599990740418	ENST00000346128_81	[407 - 5719] cdna:known chromosome:GRCh37:15:29991571:30114706:-1 gene:ENSG00000104067 gene_biotype:protein_coding transcript_biotype:protein_coding	81	1					
874	0	0.86	15.9299999475479	3.13300006091595	3.13300006091595	tr|H0YKB1|H0YKB1_HUMAN	Tight junction protein 1 (Zona occludens 1), isoform CRA_d OS=Homo sapiens GN=TJP1 PE=1 SV=1	HUMAN	1					
875	0.86	0.86	23.0100005865097	1.55699998140335	1.55699998140335	tr|M0R1P6|M0R1P6_HUMAN	Zinc finger protein 878 OS=Homo sapiens GN=ZNF878 PE=4 SV=1	HUMAN	1					
875	0	0.86	25.0499993562698	1.6950000077486	1.6950000077486	sp|C9JN71|ZN878_HUMAN	Zinc finger protein 878 OS=Homo sapiens GN=ZNF878 PE=3 SV=2	HUMAN	1					
876	0.86	0.86	4.03899997472763	1.87199991196394	1.87199991196394	pot279_c_4_464	Porphyromonas sp. oral taxon 279 F0450 [80754 - 77710] (REVERSE SENSE) ORF	c_4_464	1					
877	0.86	0.86	9.81099978089333	1.38400001451373	1.38400001451373	lmir_c_2_230	Lautropia mirabilis ATCC 51599 [62953 - 65337] rb143	c_2_230	1					
878	0.86	0.86	8.25499966740608	2.59399991482496	2.59399991482496	lhof_c_11_116	Leptotrichia hofstadii F0254 [80108 - 78837] divergent AAA domain protein	c_11_116	1					
